X,Y,Z
4298702.190000000409782,5507020.450000000186265,143.884999999999991
4298705.089999999850988,5507021.919999999925494,143.881000000000000
4298707.769999999552965,5507025.099999999627471,143.969999999999999
4298709.219999999739230,5507040.400000000372529,143.780000000000001
4298727.629999999888241,5507050.959999999962747,143.659999999999997
4298741.570000000298023,5507047.419999999925494,143.879999999999995
4298751.019999999552965,5507053.369999999180436,143.949999999999989
4298752.570000000298023,5507053.410000000149012,143.919999999999987
4298754.110000000335276,5507058.509999998845160,143.912000000000006
4298757.309999999590218,5507057.610000000335276,143.962999999999994
4298760.110000000335276,5507062.990000000223517,143.936000000000007
4298759.980000000447035,5507068.959999999962747,143.854999999999990
4298762.549999999813735,5507074.379999999888241,143.830000000000013
4298765.620000000111759,5507073.790000000037253,143.871000000000009
4298768.540000000037253,5507079.059999999590218,143.830000000000013
4298772.849999999627471,5507083.240000000223517,143.852000000000004
4298786.000000000000000,5507082.099999999627471,143.770000000000010
4298801.000000000000000,5507073.119999999180436,143.918000000000006
4298799.769999999552965,5507067.320000001229346,143.921999999999997
4298800.250000000000000,5507078.750000000000000,143.900000000000006
4298804.769999999552965,5507080.299999999813735,143.812000000000012
4298806.459999999962747,5507085.910000000149012,143.830000000000013
4298811.120000000111759,5507089.000000000000000,143.793000000000006
4298817.120000000111759,5507089.000000000000000,143.724999999999994
4298823.089999999850988,5507089.219999999739230,143.651000000000010
4298829.000000000000000,5507090.000000000000000,143.620000000000005
4298850.330000000074506,5507091.740000000223517,143.889999999999986
4298852.599999999627471,5507110.360000000335276,143.580000000000013
4298858.349999999627471,5507123.209999999962747,143.500000000000000
4298871.009999999776483,5507120.920000000856817,143.870000000000005
4298885.129999999888241,5507113.259999999776483,143.979999999999990
4298898.089999999850988,5507114.929999999701977,144.150000000000006
4298914.240000000223517,5507109.299999999813735,144.189999999999998
4298910.780000000260770,5507094.490000000223517,144.280000000000001
4298922.580000000074506,5507105.879999999888241,144.110000000000014
4298532.000000000000000,5506958.000000000000000,149.689999999999998
4298543.230000000447035,5506960.280000000260770,145.979999999999990
4298548.870000000111759,5506960.820000000298023,144.942000000000007
4298551.469999999739230,5506964.639999999664724,143.675000000000011
4298550.830000000074506,5506966.490000000223517,144.931999999999988
4298544.916567174717784,5506889.583696173503995,143.659999999999997
4298556.269999999552965,5506975.200000000186265,143.585000000000008
4298556.759999999776483,5506981.099999999627471,143.594999999999999
4298557.540000000037253,5506986.950000000186265,143.603000000000009
4298558.599999999627471,5506992.769999999552965,143.608000000000004
4298562.790000000037253,5506995.929999999701977,141.820999999999998
4298563.429999999701977,5507001.870000001043081,141.756000000000000
4298567.929999999701977,5507006.969999999739230,141.790999999999997
4298573.750000000000000,5507007.500000000000000,143.435000000000002
4298577.230000000447035,5507007.099999999627471,141.619000000000000
4298579.000000000000000,5507013.000000000000000,141.560000000000002
4298583.540000000037253,5507013.240000000223517,141.349999999999994
4298584.490000000223517,5507010.610000000335276,141.360000000000014
4298586.000000000000000,5507008.059999999590218,140.681999999999988
4298585.160000000149012,5507010.719999999739230,140.669000000000011
4298587.969999999739230,5507005.870000000111759,140.456999999999994
4298587.070000000298023,5507008.500000000000000,140.451999999999998
4298592.259999999776483,5506998.660000000149012,140.350999999999999
4298591.089999999850988,5507001.160000000149012,140.354999999999990
4298593.410000000149012,5506996.150000000372529,140.348000000000013
4298590.040000000037253,5507003.709999999962747,140.356999999999999
4298594.549999999813735,5506993.639999999664724,140.348000000000013
4298589.110000000335276,5507006.320000000298023,140.359000000000009
4298600.280000000260770,5506984.129999999888241,140.254999999999995
4298599.009999999776483,5506986.559999999590218,140.258999999999986
4298601.599999999627471,5506981.730000000447035,140.252000000000010
4298597.879999999888241,5506989.049999999813735,140.258000000000010
4298602.950000000186265,5506979.349999999627471,140.250000000000000
4298596.799999999813735,5506991.580000000074506,140.256000000000000
4298604.330000000074506,5506976.969999999739230,140.251000000000005
4298595.700000000186265,5506994.089999999850988,140.254999999999995
4298605.679999999701977,5506974.570000000298023,140.252000000000010
4298613.940000000409782,5506962.969999999739230,140.472000000000008
4298612.330000000074506,5506965.379999999888241,140.394000000000005
4298610.769999999552965,5506967.700000000186265,140.372000000000014
4298609.320000000298023,5506970.019999998621643,140.347000000000008
4298607.929999999701977,5506972.380000000819564,140.336999999999989
4298606.559999999590218,5506974.749999999068677,140.331999999999994
4298616.660000000149012,5506960.929999998770654,140.625000000000000
4298615.009999999776483,5506963.309999999590218,140.542000000000002
4298622.410000000149012,5506954.059999999590218,140.775000000000006
4298620.889999999664724,5506956.500000000000000,140.754999999999995
4298619.339999999850988,5506958.929999999701977,140.731999999999999
4298617.740000000223517,5506961.330000000074506,140.691000000000003
4298625.030000000260770,5506952.100000000558794,141.019000000000005
4298623.500000000000000,5506954.530000000260770,140.992999999999995
4298631.870000000111759,5506942.759999999776483,141.830999999999989
4298630.379999999888241,5506945.209999999962747,141.802999999999997
4298628.879999999888241,5506947.650000000372529,141.774000000000001
4298627.389999999664724,5506950.099999999627471,141.746000000000009
4298625.889999999664724,5506952.540000000037253,141.717000000000013
4298642.240000000223517,5506933.280000000260770,143.296999999999997
4298639.559999999590218,5506938.660000001080334,143.272999999999996
4298636.219999999739230,5506943.670000000856817,143.223000000000013
4298649.719999999739230,5506925.830000000074506,143.430000000000007
4298648.019999999552965,5506931.580000000074506,143.409999999999997
4298646.450000000186265,5506937.360000000335276,143.378999999999991
4298649.459999999962747,5506938.320000000298023,143.378999999999991
4298647.089999999850988,5506943.809999998658895,143.360999999999990
4298644.410000000149012,5506949.190000001341105,143.317000000000007
4298657.009999999776483,5506962.950000000186265,143.280000000000001
4298675.089999999850988,5506971.910000000149012,143.550000000000011
4298676.000000000000000,5506983.000000000000000,143.659999999999997
4298674.000000000000000,5506986.999999999068677,144.289999999999992
4298684.120000000111759,5506994.070000000298023,145.828000000000003
4298682.500000000000000,5506999.879999999888241,145.810000000000002
4298689.339999999850988,5507006.309999999590218,145.400000000000006
4298697.740000000223517,5507009.559999999590218,142.805000000000007
4298696.080000000074506,5507015.290000000037253,142.752999999999986
4298694.650000000372529,5507021.080000000074506,142.709000000000003
4298700.950000000186265,5507026.299999999813735,143.828000000000003
4298703.769999999552965,5507027.769999999552965,143.824999999999989
4298702.040000000037253,5507033.519999999552965,143.790999999999997
4298700.610000000335276,5507039.330000000074506,143.759999999999991
4298699.629999999888241,5507045.250000000000000,143.735999999999990
4298713.150000000372529,5507054.889999999664724,143.719999999999999
4298730.629999999888241,5507066.500000000000000,143.669999999999987
4298745.980000000447035,5507062.339999999850988,143.840000000000003
4298757.190000000409782,5507063.650000000372529,143.887000000000000
4298751.250000000000000,5507074.469999999739230,143.569999999999993
4298765.160000000149012,5507079.750000000000000,143.830000000000013
4298769.179999999701977,5507084.180000000633299,143.825999999999993
4298774.019999999552965,5507087.679999999701977,143.864000000000004
4298778.190000000409782,5507086.099999999627471,143.881000000000000
4298783.929999999701977,5507087.980000000447035,143.900000000000006
4298789.950000000186265,5507088.740000000223517,143.900000000000006
4298798.000000000000000,5507084.000000000000000,143.860000000000014
4298800.059999999590218,5507090.900000000372529,143.750000000000000
4298805.209999999962747,5507107.660000000149012,143.360000000000014
4298819.690000000409782,5507103.730000000447035,143.409999999999997
4298828.150000000372529,5507091.759999999776483,143.650000000000006
4298838.769999999552965,5507101.379999999888241,143.659999999999997
4298838.679999999701977,5507114.179999999701977,143.500000000000000
4298842.040000000037253,5507128.769999999552965,143.490000000000009
4298860.450000000186265,5507139.330000000074506,143.949999999999989
4298875.139999999664724,5507135.219999999739230,144.099999999999994
4298888.099999999627471,5507134.549999999813735,143.979999999999990
4298894.049999999813735,5507132.690000000409782,143.849999999999994
4298905.280000000260770,5507125.140000000596046,144.330000000000013
4298918.429999999701977,5507126.870000000111759,144.180000000000007
4298533.000000000000000,5506963.940000001341105,149.621000000000009
4298536.000000000000000,5506964.009999999776483,147.045999999999992
4298542.877575007267296,5506968.829189400188625,146.969999999999999
4298551.440000000409782,5506972.429999999701977,144.926999999999992
4298553.690000000409782,5506976.230000000447035,143.652999999999992
4298552.209999999962747,5506978.379999999888241,144.920999999999992
4298554.349999999627471,5506982.120000001043081,143.643000000000001
4298552.980000000447035,5506984.330000000074506,144.914999999999992
4298555.000000000000000,5506988.009999999776483,143.629999999999995
4298553.750000000000000,5506990.280000001192093,144.908999999999992
4298555.980000000447035,5506993.849999998696148,143.610000000000014
4298559.000000000000000,5506998.650000000372529,143.617999999999995
4298558.940000000409782,5507004.559999999590218,143.627999999999986
4298563.910000000149012,5507007.800000000745058,141.713999999999999
4298568.719999999739230,5507012.889999999664724,141.723999999999990
4298574.769999999552965,5507013.620000000111759,143.414999999999992
4298575.000000000000000,5507019.799999999813735,143.465000000000003
4298581.379999999888241,5507018.410000000149012,141.358000000000004
4298582.360000000335276,5507015.790000000037253,141.360000000000014
4298584.219999999739230,5507013.349999999627471,140.665999999999997
4298583.080000000074506,5507015.889999999664724,140.681000000000012
4298586.230000000447035,5507011.139999999664724,140.439999999999998
4298585.299999999813735,5507013.759999999776483,140.437000000000012
4298588.230000000447035,5507008.929999999701977,140.355999999999995
4298587.379999999888241,5507011.559999999590218,140.347000000000008
4298593.440000000409782,5506999.109999999403954,140.252999999999986
4298592.259999999776483,5507001.589999999850988,140.253999999999991
4298594.589999999850988,5506996.609999999403954,140.252999999999986
4298591.190000000409782,5507004.119999999180436,140.253999999999991
4298590.280000000260770,5507006.709999999962747,140.252999999999986
4298589.400000000372529,5507009.320000000298023,140.248999999999995
4298601.299999999813735,5506984.349999999627471,140.318999999999988
4298600.089999999850988,5506986.799999999813735,140.318999999999988
4298602.559999999590218,5506981.929999999701977,140.318999999999988
4298599.009999999776483,5506989.309999999590218,140.317000000000007
4298603.870000000111759,5506979.530000000260770,140.322000000000003
4298597.990000000223517,5506991.839999999850988,140.313999999999993
4298605.219999999739230,5506977.139999999664724,140.326999999999998
4298596.919999999925494,5506994.369999999180436,140.311000000000007
4298595.830000000074506,5506996.879999998956919,140.307999999999993
4298613.349999999627471,5506965.669999998994172,140.453000000000003
4298611.740000000223517,5506967.980000000447035,140.436000000000007
4298610.259999999776483,5506970.269999999552965,140.401999999999987
4298608.839999999850988,5506972.599999999627471,140.388000000000005
4298607.450000000186265,5506974.950000000186265,140.382000000000005
4298606.099999999627471,5506977.330000000074506,140.375000000000000
4298616.070000000298023,5506963.669999999925494,140.608000000000004
4298614.370000000111759,5506965.980000000447035,140.509999999999991
4298621.959999999962747,5506956.940000000409782,140.965000000000003
4298620.400000000372529,5506959.349999998696148,140.941000000000003
4298618.799999999813735,5506961.730000000447035,140.901000000000010
4298617.110000000335276,5506964.040000000037253,140.804000000000002
4298624.339999999850988,5506954.959999999962747,141.682999999999993
4298622.769999999552965,5506957.349999999627471,141.647999999999996
4298632.490000000223517,5506948.389999999664724,143.185000000000002
4298629.400000000372529,5506953.550000000745058,143.088999999999999
4298644.980000000447035,5506943.049999999813735,143.360000000000014
4298636.709999999962747,5506950.540000000037253,143.289999999999992
4298641.559999999590218,5506947.919999999925494,143.314999999999998
4298647.269999999552965,5506940.410000000149012,143.449999999999989
4298640.980000000447035,5506954.019999999552965,143.284999999999997
4298642.190000000409782,5506965.280000000260770,143.280000000000001
4298644.389999999664724,5506976.070000000298023,143.240000000000009
4298660.610000000335276,5506975.849999999627471,143.370000000000005
4298670.019999999552965,5506984.330000000074506,143.486999999999995
4298668.089999999850988,5506988.759999999776483,144.235999999999990
4298674.000000000000000,5506998.000000000000000,144.400000000000006
4298680.940000000409782,5507005.719999999739230,145.778999999999996
4298687.969999999739230,5507012.169999999925494,145.378999999999991
4298686.790000000037253,5507018.059999999590218,145.353000000000009
4298685.610000000335276,5507023.959999999962747,145.325999999999993
4298693.669999999925494,5507026.969999999739230,142.676999999999992
4298699.879999999888241,5507032.179999999701977,143.795999999999992
4298698.820000000298023,5507038.059999999590218,143.765999999999991
4298697.839999999850988,5507043.950000000186265,143.741000000000014
4298696.860000000335276,5507049.849999999627471,143.721000000000004
4298698.820000000298023,5507051.190000000409782,143.722000000000008
4298698.320000000298023,5507057.169999999925494,143.727000000000004
4298697.809999999590218,5507063.139999999664724,143.716000000000008
4298717.080000000074506,5507069.370000000111759,143.729999999999990
4298721.009999999776483,5507083.860000000335276,143.590000000000003
4298735.969999999739230,5507081.250000000000000,143.590000000000003
4298753.900000000372529,5507090.480000000447035,143.539999999999992
4298773.669999999925494,5507099.720000000670552,143.490000000000009
4298779.209999999962747,5507090.000000000000000,143.895999999999987
4298785.080000000074506,5507091.009999999776483,143.899000000000001
4298791.000000000000000,5507092.000000000000000,143.849999999999994
4298796.000000000000000,5507089.000000000000000,143.840000000000003
4298793.000000000000000,5507097.000000000000000,143.680000000000007
4298790.730000000447035,5507102.679999999701977,143.551999999999992
4298788.580000000074506,5507108.409999999217689,143.437000000000012
4298786.820000000298023,5507114.269999999552965,143.425000000000011
4298794.820000000298023,5507126.129999999888241,143.490000000000009
4298809.150000000372529,5507122.139999999664724,143.240000000000009
4298823.639999999664724,5507118.219999999739230,143.180000000000007
4298831.849999999627471,5507131.650000000372529,143.099999999999994
4298845.580000000074506,5507145.919999999925494,143.530000000000001
4298864.379999999888241,5507153.809999999590218,143.789999999999992
4298878.870000000111759,5507149.879999999888241,143.900000000000006
4298893.190000000409782,5507146.259999999776483,143.979999999999990
4298907.559999999590218,5507148.379999999888241,143.870000000000005
4298918.900000000372529,5507134.669999999925494,143.969999999999999
4298538.674499125219882,5506972.581935722380877,147.415999999999997
4298533.000000000000000,5506970.000000000000000,149.560000000000002
4298544.678893242962658,5506985.866657710634172,146.966000000000008
4298544.790000000037253,5506976.709999999962747,146.189999999999998
4298538.530000000260770,5506984.730000000447035,146.997000000000014
4298545.459999999962747,5506991.269999999552965,145.900000000000006
4298554.509999999776483,5506996.230000000447035,144.903999999999996
4298556.820000000298023,5506999.719999999739230,143.593999999999994
4298555.000000000000000,5507002.190000000409782,144.889000000000010
4298556.089999999850988,5507005.540000000037253,143.572000000000003
4298558.280000000260770,5507010.440000000409782,143.609000000000009
4298563.250000000000000,5507013.740000000223517,141.747000000000014
4298569.480000000447035,5507018.809999999590218,141.681000000000012
4298570.219999999739230,5507024.730000000447035,141.651000000000010
4298575.000000000000000,5507026.000000000000000,143.569999999999993
4298580.509999999776483,5507023.940000000409782,141.286000000000001
4298580.809999999590218,5507021.150000000372529,141.324000000000012
4298582.129999999888241,5507018.519999999552965,140.685000000000002
4298581.570000000298023,5507021.250000000000000,140.658999999999992
4298584.209999999962747,5507016.309999999590218,140.449999999999989
4298583.309999999590218,5507018.919999999925494,140.453000000000003
4298586.469999999739230,5507014.169999999925494,140.346000000000004
4298585.429999999701977,5507016.719999999739230,140.359000000000009
4298588.549999999813735,5507011.940000000409782,140.239000000000004
4298587.650000000372529,5507014.540000000037253,140.235999999999990
4298594.690000000409782,5506999.370000001043081,140.306999999999988
4298593.490000000223517,5507001.839999999850988,140.306999999999988
4298592.419999999925494,5507004.360000000335276,140.305000000000007
4298591.509999999776483,5507006.950000000186265,140.302999999999997
4298590.639999999664724,5507009.549999999813735,140.298000000000002
4298589.780000000260770,5507012.150000000372529,140.289999999999992
4298602.320000000298023,5506984.589999999850988,140.356999999999999
4298601.169999999925494,5506987.059999999590218,140.355999999999995
4298603.530000000260770,5506982.150000000372529,140.360000000000014
4298600.150000000372529,5506989.580000000074506,140.354000000000013
4298604.790000000037253,5506979.730000000447035,140.366999999999990
4298599.179999999701977,5506992.130000000819564,140.350999999999999
4298598.150000000372529,5506994.660000000149012,140.348999999999990
4298597.080000000074506,5506997.179999999701977,140.346000000000004
4298595.940000000409782,5506999.660000000149012,140.344999999999999
4298612.709999999962747,5506968.259999999776483,140.498999999999995
4298611.190000000409782,5506970.519999999552965,140.456999999999994
4298609.740000000223517,5506972.830000000074506,140.438999999999993
4298608.330000000074506,5506975.160000000149012,140.431000000000012
4298606.990000000223517,5506977.530000000260770,140.420999999999992
4298605.709999999962747,5506979.940000000409782,140.408999999999992
4298615.360000000335276,5506966.299999999813735,140.682999999999993
4298613.650000000372529,5506968.570000000298023,140.663000000000011
4298621.200000000186265,5506959.750000000000000,141.622000000000014
4298619.599999999627471,5506962.129999999888241,141.580000000000013
4298617.870000000111759,5506964.410000000149012,141.469999999999999
4298616.080000000074506,5506966.650000000372529,141.328000000000003
4298626.349999999627471,5506958.750000000000000,142.985000000000014
4298634.780000000260770,5506957.769999998621643,143.238000000000000
4298638.259999999776483,5506952.900000000372529,143.281000000000006
4298636.990000000223517,5506958.509999999776483,143.240000000000009
4298633.240000000223517,5506963.200000000186265,143.201999999999998
4298629.919999999925494,5506968.160000001080334,143.141999999999996
4298626.889999999664724,5506973.330000000074506,143.099999999999994
4298631.639999999664724,5506983.700000001117587,143.219999999999999
4298649.929999999701977,5506994.459999999962747,143.150000000000006
4298654.000000000000000,5506991.059999999590218,143.169000000000011
4298658.179999999701977,5506987.450000000186265,143.288000000000011
4298664.169999999925494,5506986.169999999925494,143.361999999999995
4298662.629999999888241,5506991.580000000074506,144.110999999999990
4298666.250000000000000,5506992.900000000372529,144.210000000000008
4298664.669999999925494,5507003.830000000074506,144.210000000000008
4298672.559999999590218,5507003.750000000000000,144.323000000000008
4298679.389999999664724,5507011.549999999813735,145.747999999999990
4298678.049999999813735,5507017.429999999701977,145.705000000000013
4298676.790000000037253,5507023.330000000074506,145.658999999999992
4298684.429999999701977,5507029.860000000335276,145.300000000000011
4298692.690000000409782,5507032.870000000111759,142.645000000000010
4298691.709999999962747,5507038.759999999776483,142.613000000000000
4298690.820000000298023,5507044.660000000149012,142.582999999999998
4298690.160000000149012,5507050.600000000558794,142.556000000000012
4298695.879999999888241,5507055.739999999292195,143.725999999999999
4298694.940000000409782,5507061.639999999664724,143.725999999999999
4298695.870000000111759,5507063.660000000149012,143.770000000000010
4298697.259999999776483,5507069.120000000111759,143.677999999999997
4298702.589999999850988,5507073.299999999813735,143.770000000000010
4298706.519999999552965,5507087.790000000037253,143.659999999999997
4298724.419999999925494,5507097.709999999962747,143.659999999999997
4298739.459999999962747,5507094.449999999254942,143.439999999999998
4298743.320000000298023,5507108.860000000335276,143.389999999999986
4298759.040000000037253,5507107.080000000074506,143.349999999999994
4298776.250000000000000,5507115.559999999590218,143.129999999999995
4298786.690000000409782,5507096.900000000372529,143.719999999999999
4298785.209999999962747,5507120.179999999701977,143.379999999999995
4298783.719999999739230,5507126.110000000335276,143.306000000000012
4298782.059999999590218,5507132.000000000000000,143.223000000000013
4298798.589999999850988,5507140.559999999590218,143.270000000000010
4298813.070000000298023,5507136.629999999888241,143.069999999999993
4298817.750000000000000,5507150.429999998770654,143.030000000000001
4298835.410000000149012,5507161.669999999925494,143.120000000000005
4298849.900000000372529,5507157.740000000223517,143.599999999999994
4298868.309999999590218,5507168.299999999813735,143.710000000000008
4298882.799999999813735,5507164.370000001043081,143.930000000000007
4298897.280000000260770,5507160.440000000409782,144.030000000000001
4298532.990000000223517,5506976.070000000298023,149.500000000000000
4298539.000000000000000,5506978.879999999888241,146.943999999999988
4298536.599999999627471,5506984.580000000074506,148.294000000000011
4298540.250652582384646,5506995.098413664847612,147.082999999999998
4298540.400762435980141,5506999.901928958483040,147.312000000000012
4298544.500000000000000,5507007.190000000409782,146.000000000000000
4298554.629999999888241,5507008.160000000149012,144.860999999999990
4298555.459999999962747,5507011.429999999701977,143.569999999999993
4298557.629999999888241,5507016.320000000298023,143.606999999999999
4298562.480000000447035,5507019.660000000149012,141.754999999999995
4298566.219999999739230,5507025.799999999813735,141.669999999999987
4298570.959999999962747,5507030.660000000149012,141.622000000000014
4298580.650000000372529,5507029.529999999329448,141.230999999999995
4298580.429999999701977,5507026.740000000223517,141.254999999999995
4298581.280000000260770,5507024.030000000260770,140.627999999999986
4298581.200000000186265,5507026.820000000298023,140.603000000000009
4298582.750000000000000,5507021.639999998733401,140.427999999999997
4298582.440000000409782,5507024.400000000372529,140.397999999999996
4298584.570000000298023,5507019.339999999850988,140.363000000000000
4298584.009999999776483,5507022.049999999813735,140.341000000000008
4298586.669999999925494,5507017.099999999627471,140.245000000000005
4298585.839999999850988,5507019.709999999962747,140.247000000000014
4298588.900000000372529,5507014.750000000000000,140.286000000000001
4298587.969999999739230,5507017.320000000298023,140.292000000000002
4298594.730000000447035,5507002.110000000335276,140.343999999999994
4298593.639999999664724,5507004.620000000111759,140.342999999999989
4298592.740000000223517,5507007.200000000186265,140.341000000000008
4298591.879999999888241,5507009.799999999813735,140.336999999999989
4298591.019999999552965,5507012.389999999664724,140.330000000000013
4298590.150000000372529,5507014.980000000447035,140.326999999999998
4298603.339999999850988,5506984.830000000074506,140.394000000000005
4298602.250000000000000,5506987.320000000298023,140.389999999999986
4298604.490000000223517,5506982.370000000111759,140.400000000000006
4298601.290000000037253,5506989.870000000111759,140.387000000000000
4298600.370000000111759,5506992.429999999701977,140.384999999999991
4298599.370000000111759,5506994.959999999962747,140.383000000000010
4298598.330000000074506,5506997.480000000447035,140.379999999999995
4298597.190000000409782,5506999.959999999962747,140.377999999999986
4298595.959999999962747,5507002.389999999664724,140.377000000000010
4298612.089999999850988,5506970.780000000260770,140.613000000000000
4298610.620000000111759,5506973.059999999590218,140.591000000000008
4298609.190000000409782,5506975.370000000111759,140.580999999999989
4298607.849999999627471,5506977.730000000447035,140.568999999999988
4298606.599999999627471,5506980.139999999664724,140.554000000000002
4298605.429999999701977,5506982.580000000074506,140.540999999999997
4298614.330000000074506,5506968.910000000149012,141.300000000000011
4298612.740000000223517,5506971.099999999627471,141.245000000000005
4298623.320000000298023,5506963.949999999254942,142.911000000000001
4298620.330000000074506,5506969.179999999701977,142.882000000000005
4298630.780000000260770,5506962.219999999739230,143.198000000000008
4298626.919999999925494,5506966.769999999552965,143.131000000000000
4298624.419999999925494,5506972.160000000149012,143.099999999999994
4298622.110000000335276,5506977.669999999925494,143.117999999999995
4298624.230000000447035,5506978.650000000372529,143.117999999999995
4298622.639999999664724,5506984.419999999925494,143.194999999999993
4298620.940000000409782,5506990.179999999701977,143.227000000000004
4298635.570000000298023,5506998.179999999701977,143.090000000000003
4298649.120000000111759,5507008.190000001341105,142.930000000000007
4298654.549999999813735,5507003.280000000260770,142.989000000000004
4298654.000000000000000,5506997.190000000409782,143.050999999999988
4298660.000000000000000,5506996.820000000298023,143.998999999999995
4298659.759999999776483,5507002.959999999962747,143.944999999999993
4298658.259999999776483,5507008.959999999962747,143.974999999999994
4298671.120000000111759,5507009.509999999776483,144.247000000000014
4298669.690000000409782,5507015.259999999776483,144.222000000000008
4298668.250000000000000,5507021.009999999776483,144.203000000000003
4298667.120000000111759,5507026.830000000074506,144.187000000000012
4298675.620000000111759,5507029.250000000000000,145.619000000000000
4298683.250000000000000,5507035.750000000000000,145.284999999999997
4298682.070000000298023,5507041.650000000372529,145.276999999999987
4298680.929999999701977,5507047.549999999813735,145.269000000000005
4298680.190000000409782,5507053.519999999552965,145.262000000000000
4298689.500000000000000,5507056.530000000260770,142.530000000000001
4298688.839999999850988,5507062.469999999739230,142.502999999999986
4298694.400000000372529,5507067.599999998696148,143.687999999999988
4298694.000000000000000,5507073.549999999813735,143.649000000000001
4298697.000000000000000,5507075.100000000558794,143.634999999999991
4298697.000000000000000,5507081.099999999627471,143.586999999999989
4298697.000000000000000,5507087.099999999627471,143.526000000000010
4298697.000000000000000,5507093.099999999627471,143.461999999999989
4298708.610000000335276,5507103.450000000186265,143.500000000000000
4298714.379999999888241,5507116.750000000000000,143.349999999999994
4298728.860000000335276,5507112.820000000298023,143.409999999999997
4298747.259999999776483,5507123.370000000111759,143.030000000000001
4298762.250000000000000,5507121.509999999776483,142.939999999999998
4298779.129999999888241,5507129.879999998956919,143.080000000000013
4298780.240000000223517,5507137.839999999850988,143.132000000000005
4298786.209999999962747,5507144.459999999962747,143.379999999999995
4298799.019999999552965,5507152.280000000260770,143.379999999999995
4298806.440000000409782,5507169.530000000260770,142.800000000000011
4298820.940000000409782,5507166.519999999552965,142.870000000000005
4298839.349999999627471,5507176.160000000149012,143.110000000000014
4298853.830000000074506,5507172.230000000447035,143.460000000000008
4298872.240000000223517,5507182.780000000260770,143.729999999999990
4298886.730000000447035,5507178.859999999403954,143.780000000000001
4298901.209999999962747,5507174.929999999701977,143.879999999999995
4298532.129999999888241,5506982.070000000298023,149.456999999999994
4298532.000000000000000,5506988.120000000111759,149.379999999999995
4298534.919999999925494,5506990.250000000000000,148.806999999999988
4298532.444940229877830,5506992.696656017564237,149.165999999999997
4298537.548675229772925,5507006.656872341409326,147.512000000000000
4298538.599444200284779,5507017.765001459047198,147.680000000000007
4298533.795928905718029,5507047.336642489768565,147.770999999999987
4298548.660000000149012,5507021.760000000707805,145.229999999999990
4298553.620000000111759,5507014.070000000298023,144.835000000000008
4298554.870000000111759,5507017.320000000298023,143.574000000000012
4298556.969999999739230,5507022.200000000186265,143.620000000000005
4298562.000000000000000,5507025.589999999850988,141.754999999999995
4298562.000000000000000,5507031.570000000298023,141.780000000000001
4298566.540000000037253,5507033.000000000000000,141.686000000000007
4298573.000000000000000,5507036.000000000000000,143.759999999999991
4298581.309999999590218,5507032.250000000000000,141.222000000000008
4298581.450000000186265,5507029.610000000335276,140.584000000000003
4298582.099999999627471,5507032.330000000074506,140.580000000000013
4298582.379999999888241,5507027.179999999701977,140.372000000000014
4298582.639999999664724,5507029.940000000409782,140.350999999999999
4298583.690000000409782,5507024.789999999105930,140.313999999999993
4298583.629999999888241,5507027.549999999813735,140.288999999999987
4298585.290000000037253,5507022.410000000149012,140.224999999999994
4298584.950000000186265,5507025.139999999664724,140.195999999999998
4298587.169999999925494,5507019.940000000409782,140.292000000000002
4298586.620000000111759,5507022.620000000111759,140.270000000000010
4298589.259999999776483,5507017.559999998658895,140.331999999999994
4298588.509999999776483,5507020.180000000633299,140.330999999999989
4298594.870000000111759,5507004.889999999664724,140.375000000000000
4298593.969999999739230,5507007.459999999962747,140.372999999999990
4298593.120000000111759,5507010.049999998882413,140.369000000000000
4298592.250000000000000,5507012.639999999664724,140.364000000000004
4298591.389999999664724,5507015.219999999739230,140.360999999999990
4298590.559999999590218,5507017.810000000521541,140.364000000000004
4298604.330000000074506,5506985.059999999590218,140.532000000000011
4298603.299999999813735,5506987.570000000298023,140.526000000000010
4298602.389999999664724,5506990.120000000111759,140.522999999999996
4298601.519999999552965,5506992.690000000409782,140.520999999999987
4298600.559999999590218,5506995.230000000447035,140.519000000000005
4298599.540000000037253,5506997.740000000223517,140.516999999999996
4298598.410000000149012,5507000.209999999962747,140.514999999999986
4298597.160000000149012,5507002.620000000111759,140.513000000000005
4298596.059999999590218,5507005.099999999627471,140.510999999999996
4298611.250000000000000,5506973.349999999627471,141.223000000000013
4298609.809999999590218,5506975.639999999664724,141.213999999999999
4298608.459999999962747,5506977.990000000223517,141.201999999999998
4298607.240000000223517,5506980.400000001303852,141.187000000000012
4298606.099999999627471,5506982.849999999627471,141.174000000000007
4298605.040000000037253,5506985.339999999850988,141.164999999999992
4298617.339999999850988,5506974.410000000149012,142.933999999999997
4298614.250000000000000,5506979.580000000074506,143.058999999999997
4298620.209999999962747,5506983.360000000335276,143.185000000000002
4298622.950000000186265,5506979.169999999925494,143.139999999999986
4298618.429999999701977,5506989.070000000298023,143.228000000000009
4298616.860000000335276,5506994.849999999627471,143.223000000000013
4298619.040000000037253,5506995.879999999888241,143.223000000000013
4298621.129999999888241,5507002.019999998621643,143.129999999999995
4298625.009999999776483,5507016.589999999850988,143.009999999999991
4298639.500000000000000,5507012.660000000149012,142.939999999999998
4298649.820000000298023,5507019.910000001080334,142.930000000000007
4298653.500000000000000,5507015.000000000000000,142.930000000000007
4298655.000000000000000,5507009.370000000111759,142.955999999999989
